time	count
756240.65	0.50
756240.99	0.00
756254.03	0.50
756259.33	0.00
756269.51	0.50
756269.79	0.00
756298.07	0.50
756298.40	0.00
757604.43	0.50
757604.95	0.00
757654.87	0.50
757662.75	0.00
757669.87	0.50
757670.48	0.00
757692.26	0.50
757692.60	0.00
757705.50	0.50
757710.48	0.00
757719.06	0.50
757719.42	0.00
757741.32	0.50
757741.63	0.00
759232.24	0.50
759232.76	0.00
759283.55	0.50
759291.06	0.00
759298.80	0.50
759299.29	0.00
759320.74	0.50
759327.77	0.00
759329.99	0.50
759330.26	0.00
759345.87	0.50
759346.16	0.00
759369.50	0.50
759370.12	0.00
760781.23	0.50
760783.00	0.00
760808.19	0.50
760827.87	0.00
760846.38	0.50
760847.18	0.00
760857.64	0.50
760866.16	0.00
760868.56	0.50
760869.00	0.00
760892.54	0.50
760892.89	0.00
762225.75	0.50
762241.53	0.00
762272.31	0.50
762295.01	0.00
762313.89	0.50
762315.11	0.00
762324.38	0.50
762324.91	0.00
762337.35	0.50
762345.95	0.00
762367.19	0.50
762367.52	0.00
763719.88	0.50
763720.66	0.00
763772.00	0.50
763782.42	0.00
763784.19	0.50
763784.92	0.00
763807.80	0.50
763808.38	0.00
763820.93	0.50
763821.25	0.00
763835.36	0.50
763841.21	0.00
763860.81	0.50
763861.13	0.00
765226.11	0.50
765226.68	0.00
765276.67	0.50
765285.11	0.00
765291.73	0.50
765292.22	0.00
765314.28	0.50
765314.75	0.00
765327.20	0.50
765327.52	0.00
765340.97	0.50
765346.28	0.00
765363.27	0.50
765363.65	0.00
766747.28	0.50
766748.41	0.00
766798.96	0.50
766807.17	0.00
766814.12	0.50
766814.58	0.00
766836.48	0.50
766836.81	0.00
766849.62	0.50
766855.16	0.00
766862.72	0.50
766862.98	0.00
766886.06	0.50
766886.59	0.00
768417.24	0.50
768425.09	0.00
768471.11	0.50
768493.85	0.00
768521.41	0.50
768522.96	0.00
768526.32	0.50
768526.66	0.00
768542.24	0.50
768542.57	0.00
768563.23	0.50
768588.69	0.00
768672.56	0.50
768683.28	0.00
768697.27	0.50
768697.88	0.00
768712.07	0.50
768712.47	0.00
768725.54	0.50
768726.04	0.00
768743.66	0.50
768744.08	0.00
768840.91	0.50
768848.20	0.00
768849.89	0.50
768855.10	0.00
768862.64	0.50
768863.32	0.00
768873.72	0.50
768874.07	0.00
768884.86	0.50
768885.17	0.00
768901.61	0.50
768901.98	0.00
770048.62	0.50
770049.39	0.00
770098.55	0.50
770106.83	0.00
770113.19	0.50
770117.92	0.00
770135.54	0.50
770135.89	0.00
770148.46	0.50
770148.84	0.00
770162.53	0.50
770162.80	0.00
770185.66	0.50
770185.98	0.00
771234.00	0.50
771234.72	0.00
771283.47	0.50
771291.56	0.00
771298.92	0.50
771303.59	0.00
771321.24	0.50
771321.54	0.00
771334.02	0.50
771334.33	0.00
771347.96	0.50
771348.35	0.00
771376.36	0.50
771376.67	0.00
771485.64	0.50
771502.96	0.00
771508.22	0.50
771509.92	0.00
771525.29	0.50
771530.46	0.00
771532.99	0.50
771533.33	0.00
771545.56	0.50
771545.85	0.00
771562.73	0.50
771563.03	0.00
774289.93	0.50
774291.52	0.00
774341.69	0.50
774362.77	0.00
774382.21	0.50
774383.65	0.00
774390.15	0.50
774390.49	0.00
774406.16	0.50
774414.64	0.00
774428.38	0.50
774428.80	0.00
775896.03	0.50
775911.95	0.00
775942.59	0.50
775967.91	0.00
775990.18	0.50
775991.41	0.00
776001.85	0.50
776002.22	0.00
776015.18	0.50
776015.72	0.00
776038.26	0.50
776064.08	0.00
778116.62	0.50
778118.10	0.00
778148.46	0.50
778171.14	0.00
778190.05	0.50
778191.33	0.00
778200.69	0.50
778201.16	0.00
778214.27	0.50
778214.58	0.00
778241.78	0.50
778242.12	0.00
779987.01	0.50
779993.32	0.00
780042.00	0.50
780062.67	0.00
780082.91	0.50
780092.55	0.00
780094.95	0.50
780096.20	0.00
780108.66	0.50
780109.17	0.00
780131.82	0.50
780132.13	0.00
781436.04	0.50
781437.48	0.00
781483.30	0.50
781506.39	1.00
781507.42	0.50
781533.36	0.00
781559.02	0.50
781560.47	0.00
781570.73	0.50
781571.10	0.00
781584.49	0.50
781584.87	0.00
781606.58	0.50
781615.70	0.00
782896.37	0.50
782897.83	0.00
782951.57	0.50
782979.07	0.00
782997.17	0.50
782998.45	0.00
783009.27	0.50
783009.61	0.00
783022.84	0.50
783023.36	0.00
783044.55	0.50
783045.00	0.00
784516.92	0.50
784523.39	0.00
784563.15	0.50
784586.39	0.00
784604.45	0.50
784605.73	0.00
784615.43	0.50
784626.43	0.00
784629.17	0.50
784629.44	0.00
784654.49	0.50
784654.85	0.00
786034.48	0.50
786035.96	0.00
786083.58	0.50
786105.12	0.00
786124.61	0.50
786126.44	0.00
786132.02	0.50
786132.36	0.00
786148.73	0.50
786157.27	0.00
786172.95	0.50
786173.43	0.00
787495.72	0.50
787501.21	0.00
787563.17	0.50
787584.31	0.00
787602.86	0.50
787604.15	0.00
787612.77	0.50
787613.12	0.00
787626.73	0.50
787627.25	0.00
787648.69	0.50
787657.04	0.00
788978.78	0.50
788980.42	0.00
789030.42	0.50
789051.01	0.00
789070.27	0.50
789071.52	0.00
789080.85	0.50
789081.41	0.00
789094.57	0.50
789094.92	0.00
789116.89	0.50
789117.21	0.00
790486.95	0.50
790488.40	0.00
790550.89	0.50
790577.49	0.00
790598.90	0.50
790600.31	0.00
790609.98	0.50
790618.58	0.00
790627.99	0.50
790628.27	0.00
790651.36	0.50
790651.78	0.00
792011.20	0.50
792012.64	0.00
792058.49	0.50
792078.93	0.00
792099.02	0.50
792100.25	0.00
792111.01	0.50
792111.34	0.00
792124.31	0.50
792132.98	0.00
792146.80	0.50
792147.16	0.00
793680.01	0.50
793681.95	0.00
793707.92	0.50
793733.53	0.00
793751.08	0.50
793752.01	0.00
793763.17	0.50
793763.72	0.00
793777.32	0.50
793785.84	0.00
793807.39	0.50
793807.80	0.00
793917.87	0.50
793927.13	0.00
793941.52	0.50
793942.21	0.00
793951.41	0.50
793951.77	0.00
793962.87	0.50
793963.17	0.00
793980.85	0.50
793981.27	0.00
794081.92	0.50
794090.80	0.00
794092.43	0.50
794097.86	0.00
794106.41	0.50
794106.86	0.00
794116.68	0.50
794117.12	0.00
794128.58	0.50
794128.90	0.00
794144.85	0.50
794145.14	0.00
795315.36	0.50
795316.07	0.00
795364.98	0.50
795373.71	0.00
795381.04	0.50
795385.94	0.00
795402.81	0.50
795403.18	0.00
795415.59	0.50
795415.92	0.00
795429.38	0.50
795429.82	0.00
795451.04	0.50
795451.34	0.00
796493.72	0.50
796520.09	0.00
796561.28	0.50
796568.87	0.00
796576.44	0.50
796577.13	0.00
796598.50	0.50
796598.94	0.00
