time	count
211620.27	1.00
211624.45	0.00
211629.19	1.00
211638.68	0.00
211641.64	1.00
211642.21	0.00
211653.71	1.00
211660.86	0.00
211663.58	1.00
211664.37	0.00
211671.71	1.00
211677.65	0.00
211682.88	1.00
211685.34	0.00
211687.61	1.00
211691.56	0.00
211696.15	1.00
211709.16	0.00
211712.26	1.00
211713.03	0.00
211723.67	1.00
211731.00	0.00
211733.81	1.00
211734.46	0.00
211742.31	1.00
211748.30	0.00
211753.51	1.00
211756.05	0.00
211760.36	1.00
211765.58	0.00
211770.23	1.00
211777.14	0.00
211781.28	1.00
211782.14	0.00
211793.96	1.00
211802.06	0.00
211804.85	1.00
211805.55	0.00
211812.95	1.00
211834.59	0.00
211839.69	1.00
211841.96	0.00
211846.50	1.00
211856.38	0.00
211861.52	1.00
211870.76	0.00
211876.53	1.00
211877.13	0.00
211884.83	1.00
211889.96	0.00
211892.69	1.00
211893.53	0.00
211901.61	1.00
211907.45	0.00
211912.38	1.00
211914.82	0.00
211919.21	1.00
211924.04	0.00
211928.50	1.00
211937.73	0.00
211940.58	1.00
211941.08	0.00
211952.35	1.00
211960.38	0.00
211963.57	1.00
211964.09	0.00
211971.20	1.00
211976.85	0.00
211982.18	1.00
211984.55	0.00
211988.79	1.00
211992.52	0.00
211994.94	1.00
212008.04	0.00
212011.13	1.00
212011.97	0.00
212022.32	1.00
212029.66	0.00
212032.61	1.00
212033.30	0.00
212041.04	1.00
212046.77	0.00
212051.78	1.00
212054.31	0.00
212058.72	1.00
212062.93	0.00
212067.33	1.00
212074.19	0.00
212078.09	1.00
212078.77	0.00
212089.78	1.00
212096.80	0.00
212099.39	1.00
212100.33	0.00
212108.42	1.00
212114.20	0.00
212119.38	1.00
212122.90	0.00
212127.36	1.00
212132.16	0.00
212136.70	1.00
212148.96	0.00
212151.99	1.00
212152.67	0.00
212163.20	1.00
212170.54	0.00
212173.46	1.00
212174.00	0.00
212181.03	1.00
212186.93	0.00
212191.79	1.00
212194.12	0.00
212196.40	1.00
212200.16	0.00
212203.66	1.00
212212.91	0.00
212215.73	1.00
212216.50	0.00
212227.46	1.00
212234.19	0.00
212237.08	1.00
212237.62	0.00
212247.84	1.00
212253.81	0.00
212258.90	1.00
212261.35	0.00
212265.97	1.00
212269.82	0.00
212271.94	1.00
212288.82	0.00
212291.71	1.00
212292.35	0.00
212304.16	1.00
212312.16	0.00
212315.85	1.00
212316.77	0.00
212319.76	1.00
212325.29	0.00
212330.55	1.00
212333.05	0.00
212337.36	1.00
212347.56	0.00
212352.95	1.00
212364.18	0.00
212368.04	1.00
212368.63	0.00
212379.94	1.00
212385.01	0.00
212393.28	1.00
212393.86	0.00
212400.54	1.00
212405.92	0.00
212411.01	1.00
212413.35	0.00
212417.92	1.00
212422.84	0.00
212427.17	1.00
212436.24	0.00
212442.10	1.00
212442.81	0.00
212451.20	1.00
212458.56	0.00
212461.33	1.00
212461.85	0.00
212468.92	1.00
212474.99	0.00
212480.13	1.00
212482.49	0.00
212484.69	1.00
212489.62	0.00
212497.02	1.00
212524.15	0.00
212527.02	1.00
212527.62	0.00
212539.38	1.00
212546.62	0.00
212549.51	1.00
212550.40	0.00
212558.13	1.00
212564.18	0.00
212569.36	1.00
212572.31	0.00
212576.71	1.00
212581.42	0.00
212585.95	1.00
212598.78	0.00
212601.81	1.00
212602.43	0.00
212618.04	1.00
212626.58	0.00
212629.54	1.00
212630.03	0.00
212634.10	1.00
212639.56	0.00
212645.74	1.00
212648.11	0.00
212652.53	1.00
212663.00	0.00
212668.56	1.00
212678.48	0.00
212681.26	1.00
212681.89	0.00
212693.17	1.00
212700.32	0.00
212704.18	1.00
212704.71	0.00
212713.12	1.00
212719.05	0.00
212724.27	1.00
212726.72	0.00
212731.33	1.00
212735.99	0.00
212740.55	1.00
212749.90	0.00
212755.79	1.00
212756.35	0.00
212769.59	1.00
212777.14	0.00
212780.96	1.00
212781.85	0.00
212788.96	1.00
212795.05	0.00
212816.07	1.00
212818.83	0.00
212823.17	1.00
212827.43	0.00
212832.14	1.00
212841.37	0.00
212844.26	1.00
212844.88	0.00
212856.03	1.00
212863.26	0.00
212865.88	1.00
212866.46	0.00
212873.92	1.00
212879.45	0.00
212884.56	1.00
212886.99	0.00
212889.19	1.00
212893.04	0.00
212895.62	1.00
212904.80	0.00
212907.52	1.00
212911.06	0.00
212919.24	1.00
212926.57	0.00
212929.46	1.00
212930.07	0.00
212937.84	1.00
212944.12	0.00
212949.37	1.00
212952.15	0.00
212956.64	1.00
212961.12	0.00
212965.38	1.00
212972.22	0.00
212974.83	1.00
212975.60	0.00
212986.58	1.00
212994.32	0.00
212997.14	1.00
212997.98	0.00
213005.54	1.00
213011.23	0.00
213016.25	1.00
213018.61	0.00
213022.96	1.00
213029.27	0.00
213033.98	1.00
213042.92	0.00
213045.91	1.00
213049.94	0.00
213058.14	1.00
213063.39	0.00
213066.05	1.00
213066.76	0.00
213075.50	1.00
213081.39	0.00
213086.20	1.00
213088.86	0.00
213093.11	1.00
213098.13	0.00
213102.78	1.00
213111.59	0.00
213114.63	1.00
213115.23	0.00
213126.16	1.00
213133.17	0.00
213135.94	1.00
213136.50	0.00
213144.21	1.00
213150.00	0.00
213154.94	1.00
213157.30	0.00
213159.30	1.00
213163.52	0.00
213166.51	1.00
213175.54	0.00
213178.32	1.00
213181.81	0.00
213190.14	1.00
213197.44	0.00
213200.36	1.00
213201.19	0.00
213208.65	1.00
213214.39	0.00
213219.49	1.00
213222.05	0.00
213226.27	1.00
213230.79	0.00
213235.27	1.00
213244.80	0.00
213247.69	1.00
213248.32	0.00
213263.78	1.00
213271.87	0.00
213274.73	1.00
213275.38	0.00
213282.49	1.00
213288.08	0.00
213293.30	1.00
213295.63	0.00
213299.86	1.00
213309.30	0.00
213314.59	1.00
213323.80	0.00
213326.46	1.00
213329.85	0.00
213337.65	1.00
213345.02	0.00
213347.95	1.00
213348.51	0.00
213355.45	1.00
213361.25	0.00
213366.42	1.00
213368.82	0.00
213370.81	1.00
213374.99	0.00
213377.95	1.00
213387.35	0.00
213390.46	1.00
213391.00	0.00
213401.99	1.00
213408.89	0.00
213413.10	1.00
213413.84	0.00
213421.20	1.00
213426.68	0.00
213431.89	1.00
213434.34	0.00
213438.74	1.00
213442.72	0.00
213445.07	1.00
213461.69	0.00
213464.70	1.00
213465.32	0.00
213476.39	1.00
213484.66	0.00
213487.26	1.00
213488.02	0.00
213498.28	1.00
213522.02	0.00
213527.64	1.00
213530.03	0.00
213534.64	1.00
213545.25	0.00
213550.45	1.00
213560.32	0.00
213563.14	1.00
213563.91	0.00
213574.33	1.00
213579.83	0.00
213582.52	1.00
213584.15	0.00
213594.19	1.00
213599.94	0.00
213605.35	1.00
213607.72	0.00
213612.37	1.00
213617.41	0.00
213621.97	1.00
213631.13	0.00
213633.79	1.00
213634.31	0.00
213645.85	1.00
